date,0,1,2,3,4
2016-01-15,0.007962860111973547,0.03001121914098124,0.029334876498466937,0.0250680153491853,0.018203844128181636
2016-01-18,0.012996067839265126,0.028712609044765757,0.03732621569694809,0.03800504666085814,0.036635806629230605
2016-01-19,-0.019039523402138252,-0.016429265745572963,-0.005957108224997111,-0.020097145963766112,-0.006425726458732134
2016-01-20,-0.008338561555794877,0.0008616725987467871,0.014312686669496479,0.01403933506143592,0.000545376183380833
2016-01-21,-0.04102132272607444,-0.035741507814923204,-0.03588055206773569,-0.028876330497911138,-0.03911001318058565
2016-01-22,-0.039380204208609555,-0.056807515259940974,-0.04409714397120225,-0.040579457494241924,-0.05446321430336227
2016-01-25,-0.106161398109075,-0.1152561833283699,-0.11097887078160901,-0.10151489716448227,-0.10136171277392773
2016-01-26,-0.019162713027816174,-0.0027333915631054862,-0.001800508491603054,-2.814480765460441e-05,-0.021161512987612166
2016-01-27,0.054983975857383266,0.07030443122429945,0.05287683416649749,0.04983095185212069,0.04813448185601023
2016-01-28,0.1003694187931985,0.11191755881334645,0.12885577843666463,0.10869241376184006,0.09698183019427205
2016-01-29,0.057523489838264,0.04481875264360641,0.050157903473328595,0.034882842060716075,0.023262226714951723
2016-02-01,0.08818708186628363,0.09979303902834372,0.09610133904305027,0.0735570694027118,0.053133957645394456
2016-02-02,0.08882117959403536,0.06622837406074399,0.04234846778918595,0.03147619259217557,0.015216291377153005
2016-02-03,0.04213039697877624,0.03356581654993335,0.019351553680326344,0.001078730451400223,-0.006760916900583559
2016-02-04,0.009910845009989431,-0.017926697235915307,-0.02644930828518851,-0.02652708270748163,-0.04079015784485031
2016-02-05,-0.00501099746261583,-0.005311699061914952,-0.024206142992076032,-0.01596827959867114,-0.013219584880473206
2016-02-15,0.02740004869020096,0.03157808174501422,0.03173457504058249,0.016425121938557195,0.0008510200850842336
2016-02-16,-0.015332002376838119,-0.02938411898725517,-0.02797893592180774,-0.023624083058053576,-0.039260890285769574
2016-02-17,-0.03241881434218716,-0.047041724475990206,-0.044360047671677685,-0.05875885807313835,-0.06536367295195675
2016-02-18,-0.02385533252811258,-0.014677113929239672,-0.01280042478378106,-0.014376643842090751,-0.030985479619646834
2016-02-19,0.016975102031449172,0.019483644664704258,0.019310250355305956,0.007280690077359037,-0.007327602486713388
2016-02-22,-0.001902894091554368,0.005616403635585624,0.01908783114240467,0.016349510782969763,0.020227867329216758
2016-02-23,0.014265507612236107,0.018739579812644576,0.016777333064731555,0.006829257020165318,0.007058140342671333
2016-02-24,0.016169170912060184,0.015172775017065813,0.019731410321848056,0.016641180336300576,-0.00280587871484867
2016-02-25,0.05902108659967827,0.09711592708882737,0.09339217153386273,0.09556670271724509,0.0777512478218341
2016-02-26,0.07687754105629319,0.09813924284557843,0.10284003369266496,0.09514276385458621,0.0660671428240078
2016-02-29,0.12454049139297735,0.1792725330467467,0.1537898865801474,0.14870323599926463,0.11112452452437978
2016-03-01,0.0770976623638884,0.1123270974258039,0.11444136027923922,0.10802117121891044,0.06470392347591956
2016-03-02,0.08304615193493677,0.11121855782940758,0.0859548250850742,0.07215802976592288,0.027499991263519933
2016-03-03,0.09505453198374324,0.0967773093792877,0.0829703606517526,0.07016747106710751,0.03069025729781424
2016-03-04,0.12750537904462225,0.13042839784858776,0.12062253125872334,0.07370964399079907,0.04372969347372274
2016-03-07,0.128853033096944,0.1329014893474426,0.11163410713557097,0.09342079744004769,0.044049759814991006
2016-03-08,0.10813265339154149,0.1065171751208863,0.13128955350151306,0.0932964650991275,0.06658374564711773
2016-03-09,0.11462978300353933,0.13256680423265713,0.11021776421236397,0.12067274986242955,0.0864883724770355
2016-03-10,0.10403777076232912,0.13214376283284773,0.1288900694657954,0.13063270917673053,0.10851921926955499
2016-03-11,0.13125179969069808,0.1540186405854042,0.16438406338843764,0.16107128972799267,0.13053472606770022
2016-03-14,0.07650805306905585,0.11005142434463071,0.11682219153817926,0.11115989971222565,0.08936960016639028
2016-03-15,0.11296586905567542,0.12765410591820336,0.14237573938371662,0.13185597569090485,0.11325580639850294
2016-03-16,0.1382489200315112,0.15565830994159788,0.16115806556685885,0.1699164398909178,0.1114189359151192
2016-03-17,0.09361371426825726,0.09316990947395896,0.11539969170997594,0.12903337040635363,0.11123604828039449
2016-03-18,0.055200774985978474,0.04747318922733847,0.05907843568930533,0.05345014274275657,0.053369105680759095
2016-03-21,0.036282769444841566,0.032559855259629344,0.03517334018133471,0.03373977708028254,0.006717625735747573
2016-03-22,0.006207629691769106,-0.005200999064388984,-0.005566660118654644,-0.014540656473706571,-0.03597600320455411
2016-03-23,-0.005517347595765416,-0.013992024240251618,-0.017839977743578282,-0.03695852314878343,-0.05752858179328193
2016-03-24,0.015844904798152815,0.011385841885298217,0.010848086100147755,-0.015939992398199397,-0.03824976915244175
2016-03-25,0.010399120621727539,-0.002666754301544911,-0.014385797182302481,-0.019424011528530065,-0.05846562923155037
2016-03-28,0.019667047183095074,0.0044281852673676665,-0.006868175623160502,-0.00041891163385623275,-0.015180480237112055
2016-03-29,0.013985537218150924,0.020694696584279776,0.01827881108768324,0.010895671665307903,0.0027557781748605184
2016-03-30,-0.01713259797377169,-0.0048811186182876,-0.0253306284955538,-0.030851415952969016,-0.049519926327023206
2016-03-31,-0.011418460918395342,-0.02294673982482439,-0.020964293202020045,-0.02753156956821549,-0.06009440800742868
2016-04-01,0.008967568260658754,0.0005804890070807376,0.011238604214764523,0.012218754697763188,-0.01544325986600245
2016-04-05,-0.021362817255477923,-0.0238922307540704,-0.008093874414931477,-0.027944598948447415,-0.03495300260418373
2016-04-06,-0.02156008801304751,-0.012169580997154934,-0.016120773838514416,-0.02436904155410664,-0.030424239458702835
2016-04-07,-0.04004718841577374,-0.04027315677801545,-0.035161120755477074,-0.043817379079726985,-0.07008520010827775
2016-04-08,-0.07378556637107682,-0.07145483578454234,-0.061625717323352515,-0.07634482512369392,-0.08077515297926291
2016-04-11,-0.09101002752807051,-0.104350567268601,-0.09086411506460944,-0.09036794094401224,-0.09597680513374908
2016-04-12,-0.07121512756058496,-0.08512203803544229,-0.09402422510255942,-0.09852407998097534,-0.10401556632060892
2016-04-13,-0.10789692808726095,-0.10196954525543418,-0.10721124849586118,-0.08968238427141989,-0.12393017945189617
2016-04-14,-0.10468569663627773,-0.11447488109677369,-0.10912949506335955,-0.1212610879123153,-0.14187072317566918
2016-04-15,-0.10075825377733322,-0.10273454857609234,-0.0972889165976995,-0.11003684802584562,-0.1114840221033197
2016-04-18,-0.08685595901047057,-0.09731183244717788,-0.09469582934415888,-0.09908412041930223,-0.09426369902533366
2016-04-19,-0.11944624928331386,-0.11476689258838331,-0.12365647369507603,-0.12891664323922883,-0.11891601897473876
2016-04-20,-0.08092889197743647,-0.08803468830522075,-0.06939453168391692,-0.08126342674357978,-0.07236689990084963
2016-04-21,-0.06313626632109806,-0.049397360075285314,-0.05069910455227063,-0.056602746345398684,-0.09067273625418314
2016-04-22,-0.048173300784758025,-0.054910410407360916,-0.055133802529732615,-0.06257959038367351,-0.06446149305048612
2016-04-25,-0.056767147563532926,-0.07461167128603383,-0.051938581506408836,-0.07124280353842095,-0.060476893954702064
2016-04-26,-0.07085945700554255,-0.0831686699504031,-0.07257156962281035,-0.08303688785282903,-0.07596529726273504
2016-04-27,-0.0699613436772628,-0.07031927518733709,-0.0679847188482084,-0.0645742816964861,-0.06808795085600813
2016-04-28,-0.06824387233326645,-0.08122271578267569,-0.04701182644818111,-0.08254535139148038,-0.055826912154338056
2016-04-29,-0.08071722102525697,-0.07479888031544582,-0.07508063277763631,-0.06524887799537857,-0.06683718563046427
2016-05-03,-0.07297634413464599,-0.06889239926521461,-0.064575406821847,-0.07233123787556699,-0.03708394470625038
2016-05-04,-0.060380387497489744,-0.0684260232642741,-0.06061674085967667,-0.06431340954229116,-0.04367617862694852
2016-05-05,-0.064010649398979,-0.053384297850974774,-0.06778046954157003,-0.04162800701689224,-0.0659981594359783
2016-05-06,-0.020015369675955796,-0.011896013578776588,-0.015533189330058489,-0.02118207018074033,-0.00603762308549649
2016-05-09,0.019896064033883786,0.013386564773917987,0.035538824374100844,0.034453635260291805,0.03255410553412765
2016-05-10,0.025512236106306686,0.03291487196499212,0.015259682574592768,0.025235310731443132,0.03855086985635133
2016-05-11,0.04441638866831127,0.038495501967472624,0.02537672558055892,0.023256023084193674,0.007351781225316757
2016-05-12,-0.01544466305505541,-0.00922300992885578,-0.020271639644509128,-0.025774587798800628,-0.026237589036848516
2016-05-13,-0.004545458319749242,-0.011905058806483827,-0.02280333253831935,-0.011335935147380695,-0.00877662502029068
2016-05-16,0.006223038395424988,-0.008230157775820647,0.003959995317125068,0.00953618146629822,0.0007335117652978142
2016-05-17,-0.00437295015792194,0.00413959281753131,0.0065063374827486605,-0.006006622006625405,0.0191335638728417
2016-05-18,0.02999967708785848,0.05452977562655365,0.037894163511107526,0.03379648344996432,0.027860364650475575
2016-05-19,0.021321782487078934,0.032924792647199844,0.028462316880056755,0.04193446031413333,0.052660609001344866
2016-05-20,0.013119057510093936,0.0037042365280752303,0.010875283286991942,0.025649113553941685,0.022238430934858226
2016-05-23,0.019433054953288263,0.01823091647635082,0.0013806115699001671,0.009509018616443226,0.038201080673368096
2016-05-24,0.02413085099748856,0.03285663302283404,0.019476214886036944,0.01692283704412822,0.02231053979523254
2016-05-25,0.013230516630916626,0.010479016569123405,0.012586450714180363,0.015282687409046652,0.023695937056551344
2016-05-26,0.03397525590936115,0.029764039140136058,0.030644783852110915,0.018686952943784047,0.04887488532253974
2016-05-27,0.03630218674861281,0.044913837791464434,0.03114528850272551,0.060112350246619844,0.04627719662536409
2016-05-30,0.046587114960163364,0.05086447374165526,0.068852894077597,0.043254923068042,0.049980515188174555
2016-05-31,0.027049812051393014,0.018449709572826725,0.013977907704923893,-0.006204348153576401,0.0053605591821938685
2016-06-01,0.01601555581751222,0.007487483327548807,-0.0018496094008301374,0.004549215818485325,0.007465193752489534
2016-06-02,0.021797345621360258,0.01962970486783954,0.02428431729274637,0.026902095942013687,0.009803291963399588
2016-06-03,0.02474665776879921,0.02996748735597381,0.024333882219649636,0.022360284163796918,0.014904657810290456
2016-06-06,0.02492693584848939,0.03723097463217932,0.013020419747025952,0.024575732256408835,0.031092476018592306
2016-06-07,0.02827742993705855,0.028694180496268946,0.0393270173554615,0.008508572588376992,0.04215466870053733
2016-06-08,0.03827707224305149,0.021359807865573188,0.03740086542792293,0.02839816741015954,0.01347658990852871
2016-06-13,0.0859842266609329,0.08232124241167157,0.07279293216637285,0.07379894156024044,0.09041377622187335
2016-06-14,0.09997224702217321,0.09158194974168189,0.09989437571405418,0.09931483192054197,0.08284403169512158
2016-06-15,0.09246539082189631,0.07689436686223082,0.07006578183445646,0.07257809512026726,0.04845212577150532
2016-06-16,0.10298753817212217,0.08150834150655095,0.07579224276478821,0.08083511159691131,0.04082599708605605
2016-06-17,0.07949985931950698,0.06376132232606112,0.06516185122477357,0.06627334305630472,0.06212323572666614
2016-06-20,0.06467492503690972,0.06881173432614847,0.07487591229451575,0.043572618350648074,0.04799351770671453
2016-06-21,0.07594711650188475,0.0751875939446542,0.07251704921113482,0.07778951136935773,0.057852111457348164
2016-06-22,0.05682502589439189,0.054708597869696944,0.05852890508562698,0.04592841411946924,0.0567981022987493
2016-06-23,0.07053953184490658,0.06550972631727606,0.050330260299378114,0.06483601884895311,0.07146431333438195
2016-06-24,0.0661328455144646,0.0775296937902733,0.07603370332332908,0.06771071292664421,0.060110554694053
2016-06-27,0.05016992845228673,0.05414103896202213,0.05506753701850291,0.041502131109053875,0.044655701986816725
2016-06-28,0.04897055458571756,0.058880007625971925,0.05163639342898385,0.055566255364616755,0.04916246096649364
2016-06-29,-0.003683677102828194,0.007897009332114738,0.012159297342801885,0.020886959358783125,0.014118525727875397
2016-06-30,0.003123297310204235,0.02108660698737253,0.026711721362077678,0.010418015930140814,0.0075431262184720614
2016-07-01,-0.008039537415413031,0.016235550908915024,0.008272222266580035,0.02619394063059347,-0.00312735979239288
2016-07-04,-0.05364638337465065,-0.029700573438224777,-0.017994836209825414,-0.018319185415406555,-0.01808008255902662
2016-07-05,-0.031365094973696536,-0.03820708541178471,-0.014219737495709097,-0.012660540102122317,-0.025851866858273786
2016-07-06,-0.045836414604343755,-0.03901181720146442,-0.006209269899255525,-0.00995004241304166,-0.01855079752775636
2016-07-07,-0.029862762201758444,-0.012475627115662398,-0.019124205843852767,-0.020787607195637582,-0.023429535002305664
2016-07-08,-0.031358659798368806,-0.029089389987341924,-0.01095524056582174,-0.011262672625257448,-0.022949184148614448
2016-07-11,-0.030422375796256843,-0.011348722829952964,-0.0005284543402344306,0.001374791265854624,-0.0037521548707130288
2016-07-12,-0.03911483286535182,-0.019658113611343193,-0.01944573213982817,-0.0005555335045693773,-0.004487027035320195
2016-07-13,-0.04567779655752913,-0.03288026705707455,-0.02754610707726915,-0.015414217830109803,-0.014358225507625753
2016-07-14,-0.05547065308299761,-0.04745786762068207,-0.0339559742924228,-0.02413053224088268,-0.041648394812195726
2016-07-15,-0.04320716037856873,-0.030565677147407343,-0.018811715340513485,-0.02140389953200739,-0.011526028896174826
2016-07-18,-0.0130421415548731,-0.0029514566939864172,0.012195299554304897,0.010534443320917271,0.013085739012760403
2016-07-19,-0.004380996596839447,0.012808000508391312,0.00765827934506738,0.01644744456265034,0.003256309709891631
2016-07-20,0.011165808952065124,0.008831942579642305,0.011691382295810092,0.022641810846009663,-0.004527880318217265
2016-07-21,-0.005733012025795631,0.008267212378573786,0.011317428160494416,0.01860550512197351,0.0011116157390148606
2016-07-22,0.00968307971103375,0.019153459367030924,0.022075630173923652,0.02302056140860786,0.015611511029278519
2016-07-25,0.003961007619347521,0.007789463909520781,0.015283798970735389,0.004493177704413058,-0.012230333183992822
2016-07-26,-0.02231613770168882,-0.010117340742415973,0.005526159080306265,0.010234550653104253,-0.021439947112197336
2016-07-27,0.03257497432436662,0.03754335053912334,0.0400020648813374,0.03354327516921103,0.021880799750133663
2016-07-28,0.034780544253484744,0.034449660323698734,0.026485234092534133,0.019289934666640994,0.0043268427477195235
2016-07-29,0.046129219851723406,0.03185744407131565,0.038704155811127856,0.03631148061995082,0.02069755016344676
2016-08-01,0.051154504544117095,0.057098876458727695,0.057693120327666,0.04831413578688493,0.04847895729391341
2016-08-02,0.04229196356782546,0.045065640726134115,0.04211895984525239,0.04391727943986692,0.03919541128829311
2016-08-03,0.040562460222829756,0.04312436375741789,0.04212753521315365,0.03789056132605281,0.030864548063689032
2016-08-04,0.02482846314425079,0.03375919697330138,0.02926214615500702,0.02144261076420232,0.015427334133013497
2016-08-05,0.025782685843464503,0.031148240182751114,0.029469501530777983,0.027750353420107076,0.020605737006196317
2016-08-08,0.01446613944413319,0.021633844809047634,0.019979440538310963,0.023717519889484992,0.015198035034512386
2016-08-09,0.021307995994601956,0.0248766758042632,0.021028608210258225,0.024967915398911928,0.023490987122692944
2016-08-10,0.02576889259300165,0.025593747981244048,0.030397737997130133,0.028162152290970785,0.021110577963566125
2016-08-11,0.04321689891940569,0.04518356255964062,0.05795556877654703,0.03966987691569437,0.030360066447517133
2016-08-12,0.027392824873698474,0.02603145283687004,0.03235895540714275,0.025661370295135166,-0.00031319398671683787
2016-08-15,-0.02755747671623907,-0.03035939466547234,-0.025279452147627165,-0.01794742556568007,-0.04594353959822641
2016-08-16,-0.01901887795116289,-0.022554111808311808,-0.025694539313911507,-0.03915185307409652,-0.03826530832984891
2016-08-17,-0.029117426094123648,-0.03757828123441287,-0.03893883350892755,-0.028975183401596355,-0.04340692461077803
2016-08-18,-0.02285938656654073,-0.01842123632807126,-0.026504088207512266,-0.01942181891856647,-0.04153454246937436
2016-08-19,-0.023261718396621854,-0.030805059737033465,-0.020554816359810994,-0.01610907990281785,-0.04742419612056245
2016-08-22,-0.01608020178973158,-0.014690694053646206,-0.005610445584778638,-0.012393103365331844,-0.02179296721063641
2016-08-23,-0.015496641532879128,-0.004242143551676995,-0.009126647495305232,-0.007037152164375132,-0.009532906818236387
2016-08-24,-0.019561218345252727,-0.01916088510760306,-0.010291769448984217,-0.005077872105161018,-0.013885739622962447
2016-08-25,-0.03132290750209158,-0.030723949912205156,-0.025188173993247902,-0.020837973730837032,-0.030048053717833534
2016-08-26,-0.017795461532642647,-0.02632064875261106,-0.021794799221628282,-0.019859004553443072,-0.03502331233786054
2016-08-29,-0.032473179941608955,-0.029141657405141946,-0.027117803732079195,-0.024749253112096446,-0.027098964940781362
2016-08-30,-0.031029920096430283,-0.029119654231141663,-0.022054504520266572,-0.01928997332588646,-0.019884199738413277
2016-08-31,-0.02490604550538257,-0.022026534909288346,-0.017197728126700736,-0.024715055824257325,-0.01728372652312529
2016-09-01,-0.0025479579986685628,-0.001408880050044613,4.9078874751202266e-05,0.014205461408160187,0.013221159778573657
2016-09-02,0.014768268972596532,0.01003738544413286,0.009599899799635988,0.010286781264585767,0.01770053529290952
2016-09-05,0.01000483156774649,0.0034843801812644306,0.01054318958116961,0.005580720163417464,0.007468928873112747
2016-09-06,-0.0017041317737777097,-0.01291930385554396,0.0024391449283686487,-0.006930293167133406,-0.006413409048589459
2016-09-07,-0.005320889312471448,-0.0055441684092678595,-0.011071358351332513,-0.0022911158791759354,-0.001871074758235704
2016-09-08,-0.01656913535850527,-0.012462452229746018,-0.01762581609859434,-0.015146271483027753,-0.016231140475137892
2016-09-09,0.004219383269319507,0.005491078931105695,0.011292264494618403,0.010484907278712432,0.0055414766752374415
2016-09-12,0.03526562531241179,0.039060119934385094,0.03667396378825812,0.03273816137903264,0.033058065184643104
2016-09-13,0.023979130186741554,0.03840045698477107,0.039479157167701465,0.02815207885159154,0.025476778352372307
2016-09-14,0.02416902357848812,0.039265215232377054,0.03752207818315366,0.03202662458874246,0.03158175710755611
2016-09-19,0.032086586113878275,0.03594419070885979,0.025672890498759374,0.038248881409813175,0.03335836672218602
2016-09-20,0.02362821898868942,0.03381108894694576,0.03745395635347682,0.0441797146783149,0.04299416921620854
2016-09-21,0.02345221789223571,0.025343177814519353,0.036122037433961314,0.030887516359575103,0.030655506588858416
2016-09-22,0.016424686142948865,0.01449641804372463,0.02774021185661049,0.03266963284813717,0.019819371734259135
2016-09-23,0.01627725986362726,0.020080165061042418,0.017985790284050063,0.021622726621859618,0.007917168031936416
2016-09-26,0.029769686223556115,0.038793456709093635,0.041125844151740226,0.04838316667700493,0.03881011570422802
