date,IC
2016-01-15,-0.008128933592100292
2016-01-18,-0.01889660956859367
2016-01-19,-0.07519788300763848
2016-01-20,0.08451955690684572
2016-01-21,-0.14866156642791073
2016-01-22,-0.01079316517096125
2016-01-25,-0.035721321053389855
2016-01-26,-0.06784050762636591
2016-01-27,-0.10323170615121735
2016-01-28,-0.08426589609797512
2016-01-29,-0.06377014245884886
2016-02-01,-0.058253411409611836
2016-02-02,-0.05944341645639078
2016-02-03,-0.06305546833040136
2016-02-04,-0.12120644440819761
2016-02-05,-0.0593550438786975
2016-02-15,-0.12766812949809556
2016-02-16,-0.15518011918722882
2016-02-17,-0.16333949557707095
2016-02-18,-0.08714208126717177
2016-02-19,-0.1313346523093795
2016-02-22,-0.08534232355293686
2016-02-23,-0.12548255668998629
2016-02-24,-0.1353742943912739
2016-02-25,0.048018160426043184
2016-02-26,-0.07280011518764132
2016-02-29,-0.08019430077298362
2016-03-01,-0.0931141485108148
2016-03-02,-0.11161445004532353
2016-03-03,-0.16181514509919173
2016-03-04,-0.18521964450802772
2016-03-07,-0.2222172074068692
2016-03-08,-0.06824415385615576
2016-03-09,-0.05594797999074441
2016-03-10,-0.14276362503768186
2016-03-11,-0.15747121343442716
2016-03-14,-0.16328574482044483
2016-03-15,-0.1157152729680222
2016-03-16,-0.10816624916736814
2016-03-17,-0.008935072245428128
2016-03-18,-0.03719318725971654
2016-03-21,-0.11045382249488725
2016-03-22,-0.0864632107724494
2016-03-23,-0.18141648329320378
2016-03-24,-0.21798746187821294
2016-03-25,-0.0842835972463274
2016-03-28,-0.06523957450474664
2016-03-29,-0.041872787481412994
2016-03-30,-0.11584003512866196
2016-03-31,-0.09793782938818509
2016-04-01,-0.004867618182293109
2016-04-05,-0.033966955258330794
2016-04-06,-0.05087008776338015
2016-04-07,-0.08024364766351927
2016-04-08,0.028569142416256483
2016-04-11,-0.058427654713257816
2016-04-12,-0.021125820645196563
2016-04-13,-0.06775309741675756
2016-04-14,-0.12044593247298974
2016-04-15,-0.11738273895232909
2016-04-18,-0.117360845117446
2016-04-19,-0.07324742377787724
2016-04-20,-0.07284102775241509
2016-04-21,-0.10270857857372682
2016-04-22,-0.0323802472572319
2016-04-25,0.004192785681658054
2016-04-26,-0.0010144810120900712
2016-04-27,-0.023908383420878535
2016-04-28,-0.008601511545785503
2016-04-29,-0.008609928087193002
2016-05-03,0.019567222921607726
2016-05-04,0.01241968615891194
2016-05-05,-0.08416968589637559
2016-05-06,0.003990753755679056
2016-05-09,0.022733683672149316
2016-05-10,-0.034858910832179325
2016-05-11,-0.06357924222722264
2016-05-12,-0.040163373053202875
2016-05-13,-0.04232112742054695
2016-05-16,0.002795199184238227
2016-05-17,0.04916219681827272
2016-05-18,-0.032348935295125926
2016-05-19,-0.012488100058677563
2016-05-20,0.014713846293349937
2016-05-23,-0.0062448493696306544
