date,IC
2016-01-15,-0.27941903326342343
2016-01-18,-0.12236699136887241
2016-01-19,-0.014994078337263067
2016-01-20,0.061719278713444015
2016-01-21,0.03517276020243262
2016-01-22,0.05729839232235341
2016-01-25,0.12102255648205411
2016-01-26,0.09410462644226626
2016-01-27,-0.02142681320284898
2016-01-28,-0.17092557974128028
2016-01-29,-0.11588558475960059
2016-02-01,-0.25684838133226323
2016-02-02,-0.2978154588276671
2016-02-03,-0.3629525943639964
2016-02-04,-0.3361837026121489
2016-02-05,-0.18490515443366934
2016-02-15,-0.19316918024075821
2016-02-16,-0.15764782942697864
2016-02-17,-0.12942104113357344
2016-02-18,-0.08237610408712434
2016-02-19,-0.12499513130816443
2016-02-22,-0.02616570860903369
2016-02-23,-0.0442207187058904
2016-02-24,0.0427462998364026
2016-02-25,-0.1067965902843431
2016-02-26,-0.2328161030536152
2016-02-29,-0.4865669308454992
2016-03-01,-0.40537239767685757
2016-03-02,-0.4155112252220747
2016-03-03,-0.3770803418533065
2016-03-04,-0.456822452822035
2016-03-07,-0.2543377180189506
2016-03-08,-0.16265297177428972
2016-03-09,-0.14854947745923544
2016-03-10,-0.15366172250645738
2016-03-11,0.11368714160484467
2016-03-14,0.14042219983099388
2016-03-15,-0.02156279166210845
2016-03-16,-0.010626609253051138
2016-03-17,0.07606395402837325
2016-03-18,0.04527591098607613
2016-03-21,-0.02816212535589951
2016-03-22,-0.1622534781006936
2016-03-23,-0.27932337678438984
2016-03-24,-0.2868702888201194
2016-03-25,-0.22885356846733426
2016-03-28,-0.1278726122115789
2016-03-29,-0.03497227423457977
2016-03-30,-0.005744428352969258
2016-03-31,-0.011268980937809136
2016-04-01,-0.041050953290642726
2016-04-05,-0.0767711444082502
2016-04-06,-0.09568074573022413
2016-04-07,-0.07612017571309021
2016-04-08,0.02424619352944382
2016-04-11,-0.031862251436069126
2016-04-12,0.025216688901090537
2016-04-13,0.0012915482389671943
2016-04-14,-0.04121845214021583
2016-04-15,-0.032677521960420605
2016-04-18,-0.04190682262704617
2016-04-19,-0.03618637075894513
2016-04-20,-0.006974173145537378
2016-04-21,-0.03056389899028008
2016-04-22,-0.006902285967116276
2016-04-25,-0.00727751640958959
2016-04-26,-0.012029299572083731
2016-04-27,-0.012880404381230474
2016-04-28,-0.017113889337829296
2016-04-29,0.022920848963096613
2016-05-03,0.014319998378758542
2016-05-04,0.04441091683424698
2016-05-05,0.010282008478154732
2016-05-06,0.049550732437965206
2016-05-09,-0.0442113147354828
2016-05-10,-0.05787272713589674
2016-05-11,-0.13838658062122555
2016-05-12,-0.09986403072454335
2016-05-13,-0.11033831762580208
2016-05-16,-0.049740404987633734
