date,IC
2016-05-09,-0.12391417831081024
2016-05-10,-0.12725938371350212
2016-05-11,-0.14962131375789928
2016-05-12,-0.10313515750227951
2016-05-13,-0.10431617902263789
2016-05-16,-0.11397544047224123
2016-05-17,-0.11324126174573831
2016-05-18,-0.11612589216184835
2016-05-19,-0.08876525475599038
2016-05-20,-0.07197677867448747
2016-05-23,-0.08421886128234814
2016-05-24,-0.08943885916689179
2016-05-25,-0.07362180224613044
2016-05-26,-0.01711303537368782
2016-05-27,-0.021082842891845647
2016-05-30,-0.04097948522603752
2016-05-31,-0.03023166228566393
2016-06-01,-0.026441793399260755
2016-06-02,-0.02229019939745705
2016-06-03,-0.014850102667556146
2016-06-06,-0.012357475933441643
2016-06-07,-0.023370303934982406
2016-06-08,-0.03145201791266129
2016-06-13,-0.050479055676502675
2016-06-14,-0.025426955346648034
2016-06-15,0.008393652783483446
2016-06-16,0.006205282595851822
2016-06-17,0.003153284505497082
2016-06-20,0.01867343873741711
2016-06-21,-0.010747494026583506
2016-06-22,-0.008114560039738018
2016-06-23,0.002073316537181362
2016-06-24,-0.002894543206448643
2016-06-27,-0.048091399213474856
2016-06-28,-0.04890388286351953
2016-06-29,0.05068532627061225
2016-06-30,0.060392320770080436
2016-07-01,0.056090628519092973
2016-07-04,0.07677255656793239
2016-07-05,0.09441990281693734
2016-07-06,0.10230888556258304
2016-07-07,0.12996416197142413
2016-07-08,0.17645913787994388
2016-07-11,0.16252420311253024
2016-07-12,0.10869661388974301
2016-07-13,0.11509330466669201
2016-07-14,0.12966145017403277
2016-07-15,0.09901391683725862
2016-07-18,0.07306931010248682
2016-07-19,0.08715644753197606
2016-07-20,0.06295650743313694
2016-07-21,0.022200765237341304
2016-07-22,0.013173558935820541
2016-07-25,0.07336409982649054
2016-07-26,0.050546646370126354
2016-07-27,-0.039031449823381685
2016-07-28,-0.06949573492271437
2016-07-29,-0.1199327442084862
2016-08-01,-0.1132549027002615
2016-08-02,-0.08003944923545173
2016-08-03,-0.03091255134023714
2016-08-04,-0.09116512749408655
2016-08-05,-0.09174277540770749
2016-08-08,-0.08672893720612167
2016-08-09,-0.10471583681335404
2016-08-10,-0.13077606365491856
2016-08-11,-0.16716227748722995
2016-08-12,-0.17277095032117137
2016-08-15,-0.08519608953685241
2016-08-16,-0.08074244791445435
2016-08-17,-0.08243959307386399
2016-08-18,-0.024626642368517606
2016-08-19,0.02022664366015905
2016-08-22,0.01580609905937993
2016-08-23,-0.027763050571500695
2016-08-24,0.022562058552916858
2016-08-25,0.01341691664575253
2016-08-26,0.006282309991901229
2016-08-29,0.0209757588230881
2016-08-30,-0.0002525522559755843
2016-08-31,0.03465203365852448
2016-09-01,-0.01357797849630487
2016-09-02,0.0026874728179706515
2016-09-05,0.035832269871788815
2016-09-06,0.04010935670461124
2016-09-07,0.03921665750020819
2016-09-08,0.05584780037872714
2016-09-09,0.05850956279250062
2016-09-12,0.01911632549245308
2016-09-13,0.048554424094402866
2016-09-14,0.07072035944370621
2016-09-19,0.07987204734105283
2016-09-20,0.07674564729026867
2016-09-21,0.08398127401358643
2016-09-22,0.09537973851283002
2016-09-23,0.09139290973061712
2016-09-26,0.044475893369274225
2016-09-27,-0.0013388677562792227
2016-09-28,0.023816117069240805
2016-09-29,0.04256222039005921
2016-09-30,0.03323445764911014
2016-10-10,0.04350642526677184
2016-10-11,0.07958294719794708
2016-10-12,0.08959737936325551
2016-10-13,0.06407096386368892
2016-10-14,0.03316756884792778
2016-10-17,-0.010920507166229004
2016-10-18,-0.03537272284965215
2016-10-19,-0.0015116516037304158
2016-10-20,-0.005191027994688942
2016-10-21,-0.017399748213231588
2016-10-24,0.0588589289231616
2016-10-25,0.03668138632593486
2016-10-26,0.031088610617675552
2016-10-27,0.05246663315883079
2016-10-28,0.01080579311410927
2016-10-31,-0.017269923234642583
2016-11-01,0.05019374775451203
2016-11-02,0.05447369427217768
2016-11-03,0.04754238250591963
2016-11-04,0.06134121836221853
2016-11-07,0.06703039399253206
2016-11-08,0.05585293092105399
2016-11-09,0.052370248863047156
2016-11-10,0.08472208299742098
2016-11-11,0.15655600077785967
2016-11-14,0.24229054500593777
2016-11-15,0.19081971876341816
2016-11-16,0.17715458187787023
2016-11-17,0.16378245426247984
2016-11-18,0.12488335111950621
2016-11-21,0.13240875394350882
2016-11-22,0.16300653194798004
2016-11-23,0.12782002996010197
2016-11-24,0.15509731462468626
2016-11-25,0.1823263910846914
2016-11-28,0.13210453487042803
2016-11-29,0.09646829773899965
2016-11-30,0.07614112859429262
2016-12-01,0.07233958968388261
2016-12-02,0.07787630666345845
2016-12-05,0.04473990142811756
2016-12-06,0.032358506262325386
2016-12-07,0.045147691727814715
2016-12-08,0.025564214748079427
2016-12-09,0.018989807174524167
2016-12-12,-0.030211243117519448
